LotNO,target,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data19,data20,data21,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data43,data14*data15
0.012406947890818865,0.4666666666666671,0.5000000000000001,0.14999999999999997,0.2692307692307692,0.0,4.3747456827817124e-07,0.08070593982842532,0.012636316427211348,0.0037016472330186874,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.6333333333333333,0.9999999999999999,0.0,0.06896551724137995,0.09999999999999976,0.0,0.17647058823529407,0.5476190476190476,0.0,0.16666666666666669,0.4864864864864864,0.30000000000000004,0.0,0.3333333333333333,0.14285714285714288,0.41614629794826047
0.013647642679900707,0.4666666666666671,0.5000000000000001,0.25,0.2692307692307692,0.0,4.0622638191657214e-07,0.0663765323668382,0.014713519127574862,0.003979270775495093,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.6333333333333333,0.9999999999999999,0.0,0.06896551724137995,0.09999999999999976,0.0,0.17647058823529407,0.5476190476190476,0.0,0.16666666666666669,0.4864864864864864,0.30000000000000004,0.0,0.3333333333333333,0.14285714285714288,0.41614629794826047
0.014888337468982549,0.4666666666666671,0.5000000000000001,0.25,0.2692307692307692,0.0,4.687227546363009e-07,0.06867637493521621,0.012117015752120474,0.0035165648713677555,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.6333333333333333,0.9999999999999999,0.0,0.06896551724137995,0.09999999999999976,0.0,0.17647058823529407,0.5476190476190476,0.0,0.16666666666666669,0.4864864864864864,0.30000000000000004,0.0,0.3333333333333333,0.14285714285714288,0.41614629794826047
0.016129032258064557,0.4000000000000007,0.0,0.6000000000000001,0.5,0.0,4.999709409976832e-07,0.11729712922112338,0.0138480180024234,0.003424023690542286,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7857142857142848,0.0,0.017241379310345306,0.09999999999999976,0.14814814814814836,0.4117647058823526,0.6428571428571428,0.8758360983524458,0.3333333333333333,0.4594594594594594,0.30000000000000004,0.0,0.23809523809523808,0.13186813186813187,0.41614629794826047
0.0173697270471464,0.4000000000000007,0.0,0.325,0.5,0.0,6.249636652412051e-07,0.1193014636084454,0.01055911372684786,0.0035165648713677555,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7857142857142848,0.0,0.017241379310345306,0.09999999999999976,0.14814814814814836,0.4117647058823526,0.6428571428571428,0.8758360983524458,0.3333333333333333,0.4594594594594594,0.30000000000000004,0.0,0.23809523809523808,0.13186813186813187,0.41614629794826047
0.018610421836228186,0.5333333333333335,0.0,0.525,0.5,0.0,5.155950243949676e-07,0.11729712922112338,0.011770815302059886,0.003238941328891354,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.8000000000000107,0.5185185185185186,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7857142857142848,0.0,0.017241379310345306,0.09999999999999976,0.14814814814814836,0.4117647058823526,0.6428571428571428,0.8758360983524458,0.3333333333333333,0.4594594594594594,0.30000000000000004,0.0,0.23809523809523808,0.13186813186813187,0.41614629794826047
0.019851116625310083,0.4000000000000007,0.0,0.19999999999999998,0.5,0.0,1.0,0.1206316664686394,0.011424614851999321,0.00333148250971682,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7142857142857135,0.49999999999999994,0.15517241379310376,0.20000000000000046,0.20370370370370378,0.3823529411764704,0.7619047619047614,0.41371896912987083,0.5,0.4054054054054053,0.30000000000000004,0.0,0.23809523809523808,0.1208791208791209,0.41614629794826047
0.021091811414391926,0.4000000000000007,0.0,0.22499999999999998,0.5,0.0,6.249636652412051e-07,0.11460764288069797,0.010732213951878141,0.003053858967240419,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7142857142857135,0.49999999999999994,0.15517241379310376,0.20000000000000046,0.20370370370370378,0.3823529411764704,0.7619047619047614,0.41371896912987083,0.5,0.4054054054054053,0.30000000000000004,0.0,0.23809523809523808,0.1208791208791209,0.41614629794826047
0.022332506203473934,0.4666666666666671,0.0,0.3,0.5,0.0,5.155950243949676e-07,0.11796645050785384,0.01229011597715078,0.003146400148065885,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7142857142857135,0.49999999999999994,0.15517241379310376,0.20000000000000046,0.20370370370370378,0.3823529411764704,0.7619047619047614,0.41371896912987083,0.5,0.4054054054054053,0.30000000000000004,0.0,0.23809523809523808,0.1208791208791209,0.41614629794826047
0.023573200992555776,0.4000000000000007,0.0,0.175,0.5,0.0,6.249636652412051e-07,0.11460764288069797,0.00986671282672668,0.002868776605589487,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7142857142857135,0.49999999999999994,0.15517241379310376,0.20000000000000046,0.20370370370370378,0.3823529411764704,0.7619047619047614,0.41371896912987083,0.5,0.4054054054054053,0.30000000000000004,0.0,0.23809523809523808,0.1208791208791209,0.41614629794826047
0.02481389578163773,0.4666666666666671,0.0,0.325,0.5,0.0,4.999709409976832e-07,0.11595483517417349,0.011943915527090192,0.003053858967240419,0.6666666666666659,0.19117647058823523,0.0,0.5454545454545454,0.5862068965517241,0.576271186440678,0.6065573770491804,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7142857142857135,0.49999999999999994,0.15517241379310376,0.20000000000000046,0.20370370370370378,0.3823529411764704,0.7619047619047614,0.41371896912987083,0.5,0.4054054054054053,0.30000000000000004,0.0,0.23809523809523808,0.1208791208791209,0.41614629794826047
0.02605459057071957,0.5333333333333335,1.0000000000000002,0.25,0.11538461538461542,0.0,2.0311317873162975e-07,0.05386270991963729,0.013328717327332528,0.002868776605589487,0.8888888888888892,0.06617647058823517,0.0,0.6363636363636362,0.5517241379310345,0.5423728813559322,0.6229508196721313,0.49999999999999994,1.0,0.0,0.600000000000008,0.4444444444444445,0.0,1.0,0.0,0.4347826086956521,0.9090909090909085,0.5888888888888889,0.6785714285714279,0.0,0.4310344827586207,0.3999999999999998,0.2222222222222222,0.14705882352941183,0.23809523809523733,0.3048286510129158,0.3333333333333333,0.5405405405405405,0.30000000000000004,0.0,0.14285714285714282,0.31868131868131866,0.40588760035682425
0.027295285359801413,0.4666666666666671,0.0,0.19999999999999998,0.9230769230769231,0.0,4.687227546363009e-07,0.16084919923265223,0.008828111476544933,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.5222222222222223,0.9285714285714287,0.0,0.29310344827586227,0.2500000000000003,0.18518518518518534,0.2647058823529414,0.4523809523809524,0.9201488291487713,0.3333333333333333,0.4864864864864864,0.6000000000000001,0.0,0.3333333333333333,0.23076923076923075,0.24843889384478143
0.028535980148883366,0.4000000000000007,0.0,0.19999999999999998,0.9230769230769231,0.0,5.624673153461004e-07,0.15484686220357435,0.003981305175696725,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.5222222222222223,0.9285714285714287,0.0,0.29310344827586227,0.2500000000000003,0.18518518518518534,0.2647058823529414,0.4523809523809524,0.9201488291487713,0.3333333333333333,0.4864864864864864,0.6000000000000001,0.0,0.3333333333333333,0.23076923076923075,0.24843889384478143
0.02977667493796521,0.4000000000000007,1.0000000000000002,0.25,0.423076923076923,0.0,3.4373000756815486e-07,0.14874532039441604,0.012636316427211348,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.5714285714285712,0.0,0.41379310344827525,0.3999999999999998,0.16666666666666685,0.11764705882352955,0.19047619047619035,0.7759567955528517,0.16666666666666669,0.5675675675675674,0.20000000000000007,0.0,0.8095238095238095,0.23076923076923075,0.24843889384478143
0.031017369727047106,0.4000000000000007,1.0000000000000002,0.14999999999999997,0.423076923076923,0.0,4.2185048650957534e-07,0.12981125503199997,0.00986671282672668,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.5714285714285712,0.0,0.41379310344827525,0.3999999999999998,0.16666666666666685,0.11764705882352955,0.19047619047619035,0.7759567955528517,0.16666666666666669,0.5675675675675674,0.20000000000000007,0.0,0.8095238095238095,0.23076923076923075,0.24843889384478143
0.032258064516129004,0.4666666666666671,1.0000000000000002,0.25,0.423076923076923,0.0,3.7497819555844247e-07,0.12981125503199997,0.013674917777393115,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.5714285714285712,0.0,0.41379310344827525,0.3999999999999998,0.16666666666666685,0.11764705882352955,0.19047619047619035,0.7759567955528517,0.16666666666666669,0.5675675675675674,0.20000000000000007,0.0,0.8095238095238095,0.23076923076923075,0.24843889384478143
0.033498759305210846,0.4666666666666671,1.0000000000000002,0.14999999999999997,0.423076923076923,0.0,3.593541121613749e-07,0.12981125503199997,0.009520512376666089,0.0005552470849528031,0.7777777777777785,0.09558823529411759,0.33333333333333337,0.1818181818181818,0.3620689655172414,0.3728813559322034,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.5714285714285712,0.0,0.41379310344827525,0.3999999999999998,0.16666666666666685,0.11764705882352955,0.19047619047619035,0.7759567955528517,0.16666666666666669,0.5675675675675674,0.20000000000000007,0.0,0.8095238095238095,0.23076923076923075,0.24843889384478143
0.0347394540942928,0.4000000000000007,0.0,0.14999999999999997,0.5,0.0,6.405877698307388e-07,0.11863456051154678,0.011424614851999321,0.003979270775495093,0.0,0.29411764705882343,0.5000000000000007,0.7272727272727272,0.7068965517241379,0.7288135593220338,0.7540983606557378,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7857142857142848,0.0,0.017241379310345306,0.09999999999999976,0.14814814814814836,0.4117647058823526,0.6428571428571428,0.8758360983524458,0.3333333333333333,0.4594594594594594,0.30000000000000004,0.0,0.23809523809523808,0.13186813186813187,0.6108385370205174
0.03598014888337464,0.26666666666666644,0.0,0.14999999999999997,0.5,0.0,7.187082259510046e-07,0.18504470341516036,0.007962610351393472,0.0037016472330186874,0.0,0.29411764705882343,0.5000000000000007,0.7272727272727272,0.7068965517241379,0.7288135593220338,0.7540983606557378,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.7272727272727273,0.4444444444444445,0.7857142857142848,0.0,0.017241379310345306,0.09999999999999976,0.14814814814814836,0.4117647058823526,0.6428571428571428,0.8758360983524458,0.3333333333333333,0.4594594594594594,0.30000000000000004,0.0,0.23809523809523808,0.13186813186813187,0.6108385370205174
0.03722084367245654,0.4000000000000007,1.0000000000000002,0.14999999999999997,0.038461538461538436,0.0,5.312191289845013e-07,0.04255397485104796,0.01488661935260517,0.003979270775495093,0.0,0.29411764705882343,0.5000000000000007,0.7272727272727272,0.7068965517241379,0.7288135593220338,0.7540983606557378,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.5454545454545452,0.47777777777777775,0.7142857142857135,0.0,0.5517241379310337,0.5000000000000006,0.2592592592592592,0.11764705882352955,0.14285714285714216,0.9614052894539044,0.16666666666666669,0.6216216216216215,0.0,0.0,0.761904761904762,0.25274725274725274,0.6108385370205174
0.038461538461538436,0.33333333333333426,1.0000000000000002,0.14999999999999997,0.038461538461538436,0.0,5.155950243949676e-07,0.04255397485104796,0.010732213951878141,0.0037941884138441573,0.0,0.29411764705882343,0.5000000000000007,0.7272727272727272,0.7068965517241379,0.7288135593220338,0.7540983606557378,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.5454545454545452,0.47777777777777775,0.7142857142857135,0.0,0.5517241379310337,0.5000000000000006,0.2592592592592592,0.11764705882352955,0.14285714285714216,0.9614052894539044,0.16666666666666669,0.6216216216216215,0.0,0.0,0.761904761904762,0.25274725274725274,0.6108385370205174
0.03970223325062028,0.4000000000000007,1.0000000000000002,0.25,0.0,0.0,5.468432107530972e-07,0.04825164199676525,0.01419421845248399,0.003979270775495093,0.1111111111111106,0.16176470588235287,0.33333333333333337,0.1818181818181818,0.396551724137931,0.4406779661016949,0.4426229508196723,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.5454545454545452,0.47777777777777775,0.7142857142857135,0.0,0.5517241379310337,0.5000000000000006,0.2592592592592592,0.11764705882352955,0.14285714285714216,0.9614052894539044,0.16666666666666669,0.6216216216216215,0.0,0.0,0.761904761904762,0.25274725274725274,0.25735950044603034
0.040942928039702176,0.4666666666666671,1.0000000000000002,0.14999999999999997,0.3846153846153846,0.0,4.687227546363009e-07,0.14874532039441604,0.014713519127574862,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.5714285714285712,0.0,0.41379310344827525,0.3999999999999998,0.16666666666666685,0.11764705882352955,0.19047619047619035,0.7759567955528517,0.16666666666666669,0.5675675675675674,0.20000000000000007,0.0,0.8095238095238095,0.23076923076923075,0.3227029438001784
0.04218362282878402,0.4000000000000007,1.0000000000000002,0.19999999999999998,0.3846153846153846,0.0,4.999709409976832e-07,0.12327777925529125,0.010905314176908428,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.46428571428571436,0.49999999999999994,0.39655172413793155,0.3999999999999998,0.14814814814814836,0.05882352941176505,0.40476190476190416,0.6560006725201659,0.5,0.6216216216216215,0.30000000000000004,0.0,1.0,0.21978021978021978,0.3227029438001784
0.04342431761786586,0.4666666666666671,1.0000000000000002,0.14999999999999997,0.3846153846153846,0.0,4.843468364044631e-07,0.10985337455913889,0.012636316427211348,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.46428571428571436,0.49999999999999994,0.39655172413793155,0.3999999999999998,0.14814814814814836,0.05882352941176505,0.40476190476190416,0.6560006725201659,0.5,0.6216216216216215,0.30000000000000004,0.0,1.0,0.21978021978021978,0.3227029438001784
0.04466501240694787,0.5333333333333335,1.0000000000000002,0.14999999999999997,0.3846153846153846,0.0,4.5309865004308086e-07,0.09592233977642471,0.009693612601696395,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.46428571428571436,0.49999999999999994,0.39655172413793155,0.3999999999999998,0.14814814814814836,0.05882352941176505,0.40476190476190416,0.6560006725201659,0.5,0.6216216216216215,0.30000000000000004,0.0,1.0,0.21978021978021978,0.3227029438001784
0.04590570719602971,0.4666666666666671,1.0000000000000002,0.14999999999999997,0.3846153846153846,0.0,3.7497819555844247e-07,0.10985337455913889,0.012117015752120474,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.600000000000008,0.18518518518518523,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.46428571428571436,0.49999999999999994,0.39655172413793155,0.3999999999999998,0.14814814814814836,0.05882352941176505,0.40476190476190416,0.6560006725201659,0.5,0.6216216216216215,0.30000000000000004,0.0,1.0,0.21978021978021978,0.3227029438001784
0.04714640198511166,0.5333333333333335,1.0000000000000002,0.14999999999999997,0.3846153846153846,0.0,4.3747456827817124e-07,0.09592233977642471,0.010039813051756963,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.8000000000000107,0.07407407407407413,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5222222222222223,0.46428571428571436,0.49999999999999994,0.39655172413793155,0.3999999999999998,0.14814814814814836,0.05882352941176505,0.40476190476190416,0.6560006725201659,0.5,0.6216216216216215,0.30000000000000004,0.0,1.0,0.21978021978021978,0.3227029438001784
0.048387096774193505,0.4000000000000007,1.0000000000000002,0.22499999999999998,0.3846153846153846,0.0,4.5309865004308086e-07,0.10985337455913889,0.013155617102302244,0.0005552470849528031,0.44444444444444453,0.11029411764705871,0.5000000000000007,0.1818181818181818,0.5344827586206897,0.5254237288135593,0.4918032786885247,0.49999999999999994,1.0,0.0,0.8000000000000107,0.07407407407407413,0.0,1.0,0.0,0.4347826086956521,0.36363636363636315,0.5888888888888889,0.32142857142857045,0.49999999999999994,0.5172413793103445,0.5000000000000006,0.2222222222222222,0.05882352941176505,0.40476190476190416,0.3048286510129158,0.3333333333333333,0.6216216216216215,0.30000000000000004,0.0,0.9523809523809523,0.1648351648351648,0.3227029438001784
